audio_file,folder,filename,lyrics,lyrics_file,word_count
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/063/063936.mp3,063,063936.mp3,And behind the people!,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/063_063936.txt,4
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/063/063999.mp3,063,063999.mp3,Notice the mystery was directed by Felix про Koetzeja What did he learn? Thank you...,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/063_063999.txt,15
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064005.mp3,064,064005.mp3,I was waiting for a little girl Not to be afraid of the dark Throw all the toys on the floor I'm still so tired of you I'm still so tired of you I'm still so tired of you I'm still so tired of you I'm still so tired of you,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064005.txt,51
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064007.mp3,064,064007.mp3,That we'veerve All of us sail in the water Almost finished And the next Situation I'll see you next time,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064007.txt,20
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064009.mp3,064,064009.mp3,And I learned what to doissä I hope that whilst forgiven I'll try to hurt myself Iということ deprecation on a protected offer,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064009.txt,22
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064035.mp3,064,064035.mp3,"King Kong's one coming from the people who have chased me We're barelyına people and up You die Look sweet,anned cops, nopeople die Time is no lesson, they just don't know And to me, I wear no one... You die, you won't get after the hero Come on in the dark Sing as long as you haveought",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064035.txt,57
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064078.mp3,064,064078.mp3,N my I,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064078.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064079.mp3,064,064079.mp3,agricultural,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064079.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064247.mp3,064,064247.mp3,"More eddies, forget and let me go morning You're my dream, good luck, chump, bro Hey you sweet night Oh, oh, oh, oh, good luck, chump, my egg, and all the mom Let her act, let her act, let her act, let her act, let her act, let her act, let her act Oh, oh, oh, oh, oh, oh, oh, oh",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064247.txt,61
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064248.mp3,064,064248.mp3,"3 million lives, 3 million people, 3 million people in the industry Cause I love you, and I love you Who's it? Who's it? Who's it? Who's it? Who's it? Shuriging house Spiritily House No dolor Night shots Blime huhIRG insert",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064248.txt,41
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064249.mp3,064,064249.mp3,"Why do I let my self worry? One room, one room in the world that I knew. Oh, oh, oh.",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064249.txt,20
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064252.mp3,064,064252.mp3,"Oh, when the blows are getting too long, And his hunger burns. So he starts to roam the streets at night, And he learns how to steal, And he learns how to fight in the ghetto. In one night in desperation, The young man breaks a break. He buys a gun, he's still...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064252.txt,53
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064253.mp3,064,064253.mp3,"I'm a midnight Reaper! I want a day's sleep! I'm a midnight Reaper! I'm a little... Thanks, Overt! Leave your life like a shot and ride! Make me do a LAAAAAAAARGH! And thanks for it! I... AAAAAAAARGH!",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064253.txt,37
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064333.mp3,064,064333.mp3,I had a day up,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064333.txt,5
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064334.mp3,064,064334.mp3,everyday whatever everyday whatever 我们ay´ ons reconstitresident 😊归 而 希望 希望,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064334.txt,11
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064338.mp3,064,064338.mp3,"And kept the quest alive, all this foundation built, I liked mindset We were always famed but we didn't know it yet So pop the cord, let the G&P pour, congrats to long down Here's the 10 more",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064338.txt,38
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064364.mp3,064,064364.mp3,"More etiquette this song to you Well it's my way to say that I'm okay Hope you feel the same way too You know all the years that we've shed so far I never told you so How much I do I appreciate Your loving kindness and blissly So I sing to dee Fights you all, might you all, might you",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064364.txt,61
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064365.mp3,064,064365.mp3,"Feel the stars are shining right on me, yeah And I feel more than electricity Through my body and my mind Feel so alive right now, yeah And there's no one can stop me, isn't it? I feel high, so high, I feel good inside And I don't know, don't you wanna be my...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064365.txt,54
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064366.mp3,064,064366.mp3,"Say everything that you do, everything that combines me And you, everything that you say, everything that you do Everything that combines me and you It lives to trouble and I don't know what to do It lives to trouble cause you got me so confused It lives to trouble and I'm telling you to throw it",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064366.txt,57
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064515.mp3,064,064515.mp3,"And a rack and black we're not a scallywag Practiced till I'm glad on that Rapper's lack tax long time I sat black till the time was right And now I'm right where I'm at I'm rocking the boat hard and riding the flood bar Picking up soda, I'm known to vote guard When I'm busted cigar and I'm rolling up a coke A photocopy flies at work to print as run out of toner We keep it low budget and undertonight All the matters is the music and we're doing it right I drop the fluid rhymes over the rudest of bass lines It's ten times better than the standard of bass titles I'll signate the paper, we're points if you...",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064515.txt,122
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064516.mp3,064,064516.mp3,Retrieve the seed that was planted when the first verse was weaved Retrieve the eaves relay the sights up the seed yet the rain falls And the people of the streets see the swell and can tell us in excruciate beat I smashed in ten doors with a thousand feet A range of meat and creek with the men at the peak Pulled a knife from the sheep and watched the clarrot leak The defeat recognized the blood in my veins Maintain the strain on those who remain unnamed I'll name the main frame that pollutes up rains Yet the movement with no name plays the world again,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064516.txt,108
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064517.mp3,064,064517.mp3,"Oh, sit then, a horse down The fall out upon your light, Shraglock Or the UK General Syriacos to the crackfriars On the two-stake tag-times Every time I grab the microphone, put my soul up the line People acknowledge my lyrics Womahawk into the reins for the heads, not said Hip-hop boat medallists Every time I grab the microphone, put my soul up the line People acknowledge my lyrics Womahawk into the reins for the heads, not said Hip-hop boat medallists When it comes to catching fish, time, up rings time",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064517.txt,91
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064519.mp3,064,064519.mp3,I've been incredibly stupid to make it to this Tat against the clout of silhouette I raise a fist in the midst of the madness Six women sat just I reached to achieve what I needed to blightness The light of the fire was a fight with the fly I climbed to the peak as I'm riding the blind I feel just me true I feel just me true I feel just me true I feel just me true I read I feel just me true I read I feel just me true I read I feel great by having an album and on this,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064519.txt,105
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064520.mp3,064,064520.mp3,"Your sieve, time intrinsically, I feel the legacy don't drop off light, let proceed Speak a martial heresy, a flow heavily, prosperity becomes a fallacy and damage remain clever in the city of a literacy, I hope you're hearing clearly see a right type of poetry, you're not near me, yeah the distance is eternity I light a zero to the burst of Sunday's scrutiny, L, tell becomes a definition of alleged ingredients I'm down to earth, summer-lasting deep space I'm a rooming over with skill, I take the challenge of will I'm down to earth, summer-lasting deep space",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064520.txt,99
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064521.mp3,064,064521.mp3,"I'm coming, hurry, tap, tap, tap again I'm going to go about the night, get to go about the night You can't match the effect, or ever really get Anywhere near to this, I make better set Work hard, you work at a program Heavy links in the scene, when my bro on the deck's the flow wrecks Any obstacles we come across, plain to a strength It was possible to run the spot, from hit to camel on Let's gamble when the hammer drop, we ramble through the undergrowth Can't pump any rumble plot, we rumble on While they wonder where the storm has gone, they come below the ship",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064521.txt,111
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064522.mp3,064,064522.mp3,And deflate these windbags with creative syntax The citizen is backman to blaze these big raps We're in charge so children sit back You could try and take over but you don't wanna raise that Spruce face the flow but hope's I've not noticed The beat gets roasted Check the prognosis We spread through the scene You don't even get close to this We leave your whole team stood totally motionless That's back from the bustle and the bustle just struggling Hung around the scene for a minute Now we're bustin' We're shoddy metal like chrome while you're rustin' We interrupt your broadcast to salute your sin,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064522.txt,107
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064523.mp3,064,064523.mp3,"I need to shout about what people are carrying back and hear me You're not near me, your dimensions are all rich You don't take or tell about us, yeah they ending your defeat I'm already there, I'm the peak of my powers That's a wine back time, I control the hours, what Yo, D with, every lick I see a lot of bad attitude, rappers choose acting rude and talk about a lot of shit I doubt they really do, to be blessed with him and for me the next to live",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064523.txt,93
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064535.mp3,064,064535.mp3,...,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064535.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064537.mp3,064,064537.mp3,And,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064537.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064542.mp3,064,064542.mp3,Watch.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064542.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064553.mp3,064,064553.mp3,I'm just charred the other drunk and you didn't mean me Maybe they can make me peace,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064553.txt,17
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064556.mp3,064,064556.mp3,"Above the frenzy, Switching a ceiling of royal stairs, A strong sign of contrast in words, That screams riverb's Fighters of the cell phones to the port and seek割 and open to a trueuring",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064556.txt,34
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064567.mp3,064,064567.mp3,I need you to wake up I need you to wake up I need you to wake up,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064567.txt,18
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064590.mp3,064,064590.mp3,Crazy Fish Review,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064590.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064591.mp3,064,064591.mp3,Más allá de la nona Yo podré querer a otras como a ti a ti no te querrán Como te quiero yo,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064591.txt,22
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064592.mp3,064,064592.mp3,"Or boom, boom, boom We don't seem to care We don't know who, we don't We don't know who, we don't know We don't know, we don't know We don't know who, we don't know for me",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064592.txt,37
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064593.mp3,064,064593.mp3,"� caruh I'm going to be here, I'm going to sing I'm going to start the rumba, I'm going to sing I'm going to be here, I'm going to sing",/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064593.txt,30
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064594.mp3,064,064594.mp3,Lets do somethingreal.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064594.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064601.mp3,064,064601.mp3,That's really true.,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064601.txt,3
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064618.mp3,064,064618.mp3,long,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064618.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064625.mp3,064,064625.mp3,Oh it,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064625.txt,2
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064629.mp3,064,064629.mp3,Oh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064629.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064631.mp3,064,064631.mp3,Oh,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064631.txt,1
/content/drive/MyDrive/cse425 datasets/FMA_Dataset/fma_small/064/064659.mp3,064,064659.mp3,ilton,/content/drive/MyDrive/cse425 datasets/extracted_lyrics/064_064659.txt,1
